Istance;Size;# hubs;# vehicles;initial solution;heuristics;file name - Universally Unique Identifier (UUID); objective value (initial); objective value (final);elapsed time (final);total # iterations
TR16;16;4;1;GREEDY_GRB;SA01;cbb8f6cfaf464141b6fda418b4153eaa;3348;2399;30;50815
TR16;16;4;1;GREEDY_GRB;SA01;cd24f5b5a5864e1bb0f0c1ea3f62716e;3348;2399;30;78030
TR16;16;4;1;GREEDY_GRB;SA01;7123dfa033c64c458a81244dcfa6137c;3348;2399;30;49723
TR16;16;4;1;GREEDY_GRB;SA01;a7092081dada42b88c600bb561f87b92;3348;2502;30;53142
TR16;16;4;1;GREEDY_GRB;SA01;30522fa1056946159e487858ded2a1f6;3348;2502;30;52001
TR16;16;4;1;GREEDY_GRB;SA01;6a2d2b914f874659b0d3658fa0c44e97;3348;2399;30;39485
TR16;16;4;1;GREEDY_GRB;SA01;5d21458fc16e49b08ad727285406f433;3348;2399;30;59790
TR16;16;4;1;GREEDY_GRB;SA01;6152a3ad1b48404cb2089e8195628476;3348;2399;30;66094
TR16;16;4;1;GREEDY_GRB;SA01;49eb96446e70497fadf61451b8633048;3348;2399;30;49601
TR16;16;4;1;GREEDY_GRB;SA01;7b6b06e7d2e04b429793e7977a6e0d7f;3348;2399;30;53529
TR16;16;4;1;GRB;SA01;6c8296c51c634c10a070aeaaf7a846f6;4082;2399;30;51563
TR16;16;4;1;GRB;SA01;4d26fe98c3424f99836e52db80d92338;4082;2399;30;53867
TR16;16;4;1;GRB;SA01;753d09504cbf46ff8ff941d54c446765;4082;2399;30;94107
TR16;16;4;1;GRB;SA01;339f49bcbb49419eb6fd3ea84c55e520;4082;2399;30;70595
TR16;16;4;1;GRB;SA01;d23f2a7960f54e3595a94e4910944730;4082;2502;30;85921
TR16;16;4;1;GRB;SA01;25addbbd9e1747a680201f1bcb86a4ad;4082;2399;30;51842
TR16;16;4;1;GRB;SA01;529ef1026cfe4ad3959315de3c6d3e86;4082;2399;30;60494
TR16;16;4;1;GRB;SA01;5fdaa96004864d398bc170db805db7a4;4082;2399;30;112877
TR16;16;4;1;GRB;SA01;cdc0f8273eab42e5ab098a4226874499;4082;2502;30;73682
TR16;16;4;1;GRB;SA01;acf42d07c5ef453c8237cc1954ab3bc4;4082;2502;30;59912
TR16;16;4;2;RND;SA01;a5a701b0f47b4a7cb9fca6e2ee229bb8;4397;1771;30;84946
TR16;16;4;2;RND;SA01;dc8174dd11e54d7a9f5dd94b038fcf3f;4830;1701;30;125837
TR16;16;4;2;RND;SA01;69ecdecb21284ae7a876a28fe20b7dc4;4212;1701;30;79700
TR16;16;4;2;RND;SA01;9cd6852dad414f7f8146ed11098085f4;4122;1781;30;94802
TR16;16;4;2;RND;SA01;4ec350d36c2d4cd1b173f8a2cce9f0c9;4685;1701;30;82474
TR16;16;4;2;RND;SA01;eb339f0a547b47c49b84b2448732b51d;6191;1701;30;98910
TR16;16;4;2;RND;SA01;b3b1cbe76dbb4d05a3011545fe5bc2ac;4344;1701;30;90795
TR16;16;4;2;RND;SA01;4740adeee3954c3d823bd1581b81f6b2;5957;1781;30;106949
TR16;16;4;2;RND;SA01;10e8e702291845e380b1f4c2bc45cab1;5595;1771;30;84077
TR16;16;4;2;RND;SA01;82a08ced34c54ec8a525f42c187b13d9;5927;1701;30;85643
TR16;16;4;2;GREEDY;SA01;b775ffeff9024b0e9f82c6790c08937a;3349;1701;30;101024
TR16;16;4;2;GREEDY;SA01;e9e09a6d1e264e9c85f1487ed17afbe8;3913;1811;30;93870
TR16;16;4;2;GREEDY;SA01;d40a5f32cbe14ba58de070e5a31477bf;4816;1701;30;112508
TR16;16;4;2;GREEDY;SA01;8e881442d427473797c720a44d088673;2653;1781;30;116984
TR16;16;4;2;GREEDY;SA01;a73b1477d8894adb8b008fd0a6b96f82;3854;1701;30;118830
TR16;16;4;2;GREEDY;SA01;0a236e78a34a42db94b36a07c242ffbe;3140;1771;30;94811
TR16;16;4;2;GREEDY;SA01;611271464bf7430db0e1e09a24be34c5;3540;1781;30;98246
TR16;16;4;2;GREEDY;SA01;ec31fd76a37a4a608b71ef412afb0996;3095;1771;30;74646
TR16;16;4;2;GREEDY;SA01;21599959a90c47fd8a7e4680000a11cd;3101;1811;30;117102
TR16;16;4;2;GREEDY;SA01;e63d4c7b1fc444ddb5793994f5e6a111;2951;1835;30;65398
TR16;16;4;2;GREEDY_RND;SA01;1ee788cac59f490497807afa796504fe;4102;1701;30;105599
TR16;16;4;2;GREEDY_RND;SA01;3b1d3fafb92a46a9ab5b21f97ef81a67;4068;1811;30;92454
TR16;16;4;2;GREEDY_RND;SA01;96b02db32c5c468eb2e35fe7fc4fb508;4398;1781;30;86138
TR16;16;4;2;GREEDY_RND;SA01;53854afd9ea1497f821c026ce342f794;6739;1701;30;117809
TR16;16;4;2;GREEDY_RND;SA01;8910ce8b03824c978bef9f294be4745d;5167;1781;30;132560
TR16;16;4;2;GREEDY_RND;SA01;e53c99ba07cd4f06afccfb0a15d491d7;4072;1701;30;199027
TR16;16;4;2;GREEDY_RND;SA01;f4e640a5e35942d3bafd06d984c6e8b6;4760;1701;30;85148
TR16;16;4;2;GREEDY_RND;SA01;57ec1b6d519c4e6a8d3167b958b2066d;3396;1781;30;113339
TR16;16;4;2;GREEDY_RND;SA01;fa368856c9eb46909a44491e8fe1b68f;4134;1701;30;89078
TR16;16;4;2;GREEDY_RND;SA01;14095d986b8849d287fc816edd592ec8;5543;1781;30;165494
TR16;16;4;2;RND_GREEDY;SA01;79fb563030e04c7a85a130d93076c6cb;3293;1701;30;105435
TR16;16;4;2;RND_GREEDY;SA01;c2d67a5b50084504b0183b20865fe016;4439;1701;30;88849
TR16;16;4;2;RND_GREEDY;SA01;0f4d1463930d47788c98b60047c84b10;4326;1811;30;75721
TR16;16;4;2;RND_GREEDY;SA01;97ad66eb5d504942ae8207a13a6805ef;3562;1701;30;165814
TR16;16;4;2;RND_GREEDY;SA01;d6678bb8451b4a3aa6fdedb36b667ce5;3734;1771;30;59875
TR16;16;4;2;RND_GREEDY;SA01;948dfb44557449a98ffd59996686115c;3535;1795;30;76655
TR16;16;4;2;RND_GREEDY;SA01;e1d2b1319d384adeafef32870abdf299;3904;1781;30;137649
TR16;16;4;2;RND_GREEDY;SA01;3537e14f9d154da5bfca7782285e214b;3634;1811;30;66307
TR16;16;4;2;RND_GREEDY;SA01;698f6a497fb448c9b26106857659d7b8;3357;1701;30;104424
TR16;16;4;2;RND_GREEDY;SA01;e70687134fae4296a005318ccd7b38ed;4175;1811;30;92461
TR16;16;4;2;PROB;SA01;967cbae056a449398adab0f79ccb29a2;5142;1771;30;89108
TR16;16;4;2;PROB;SA01;79f0ab48e6854091b17d4d49ec31c2dc;6427;1781;30;104626
TR16;16;4;2;PROB;SA01;138257ac5a634b359e018a5aeae6d756;4680;1781;30;89761
TR16;16;4;2;PROB;SA01;8d7e69c32d3d462890fa4acf1fc680bf;6695;1835;30;71341
TR16;16;4;2;PROB;SA01;e62544e0e2af45b5b3dc17ceaae09f03;4690;1796;30;75477
TR16;16;4;2;PROB;SA01;ae1b9eadec0741e987ba4e3a034ea292;6282;1701;30;124765
TR16;16;4;2;PROB;SA01;06fe93505d614cd7856c95520bdaa0f0;6008;1701;30;84309
TR16;16;4;2;PROB;SA01;366646578c4b4d47896a4ee4b6c6fab3;5157;1781;30;97744
TR16;16;4;2;PROB;SA01;23a597ed4cb143da99c73606f9cdb8b0;5208;1701;30;73621
TR16;16;4;2;PROB;SA01;86f4f7ba0452499095cb452d04431104;4693;1701;30;118750
TR16;16;4;2;GREEDY_GRB;SA01;9d512e8b3cdd4c939de77bf2b2c0d8c6;1907;1701;30;85885
TR16;16;4;2;GREEDY_GRB;SA01;b6815d8eb6b24350bc3cdebef696f56b;1907;1781;30;82622
TR16;16;4;2;GREEDY_GRB;SA01;154da7239c9140c991564877d6b68536;1907;1771;30;90958
TR16;16;4;2;GREEDY_GRB;SA01;be7f7b7012c44035a6f896c2359f4882;1907;1701;30;112394
TR16;16;4;2;GREEDY_GRB;SA01;e62dc115c5bb4e0a854e0876fbc2f6f6;1907;1701;30;110210
TR16;16;4;2;GREEDY_GRB;SA01;5abd9cfa6a734191ae4df92066108e68;1907;1701;30;143103
TR16;16;4;2;GREEDY_GRB;SA01;66e4cff99f7a4737af98bb1d9e63dd5b;1907;1701;30;127642
TR16;16;4;2;GREEDY_GRB;SA01;361007982f3948d2a667c2d53cde89b3;1907;1701;30;163399
TR16;16;4;2;GREEDY_GRB;SA01;2f92aa93a7ec465c91c990f6f9c99f1b;1907;1811;30;72251
TR16;16;4;2;GREEDY_GRB;SA01;245dca2b275e40348a4e3e929d4c80b4;1907;1781;30;100266
TR16;16;4;2;GRB;SA01;237235353fa049a586ccf7e28858853c;3178;1795;30;174
TR16;16;4;2;GRB;SA01;2196ad39817045a48df743cdb763bbc6;3178;1781;30;94931
TR16;16;4;2;GRB;SA01;d697d12f0bb14889b84aa10a07829565;3178;1701;30;98117
TR16;16;4;2;GRB;SA01;9237705b3b6e46f0b7128083b5a3cfde;3178;1771;30;126431
TR16;16;4;2;GRB;SA01;7d205a76354c497687f758739db33436;3178;1795;30;180
TR16;16;4;2;GRB;SA01;54b207c0bc394a819de67713d12a7547;3178;1795;30;191
TR16;16;4;2;GRB;SA01;20a4e32f3d324c83982b2aaa304f6e1c;3178;1795;30;166
TR16;16;4;2;GRB;SA01;2a3e812811ed43ddbef93a86a25d3ba3;3178;1795;30;161
TR16;16;4;2;GRB;SA01;bd2ced2d38c54ae780863d93de160982;3178;1701;30;83909
TR16;16;4;2;GRB;SA01;edff7354c47a47ad951ffad3a7837153;3178;1701;30;116755
TR16;16;4;3;RND;SA01;1311a92a8f664a96a7d5b18e29a40671;3288;1485;30;143882
TR16;16;4;3;RND;SA01;fc33cebc7d854e32bbaa46e6e2e3f9c4;3296;1485;30;117064
TR16;16;4;3;RND;SA01;d70638d66524451d8c2fe6bea3916571;2530;1485;30;426
TR16;16;4;3;RND;SA01;699e4790e1624497b0fa337e61584e21;4218;1485;30;156390
TR16;16;4;3;RND;SA01;b520ff07e4da4a7d85cc3ca7329d48df;2605;1485;30;115922
TR16;16;4;3;RND;SA01;9c6bdc3377be4849960ed3ac70683f92;3896;1485;30;132742
TR16;16;4;3;RND;SA01;81a45fb534914303a86fc450fdb39a49;3096;1485;30;481
TR16;16;4;3;RND;SA01;bb838d6b221d4b27916df9814298a932;2892;1485;30;183310
TR16;16;4;3;RND;SA01;e3f224c22cc84a5abd39c2c5e95d8d28;3123;1485;30;219
TR16;16;4;3;RND;SA01;d810452a1b6844a7ab186cbbd7549c2c;2626;1485;30;74847
TR16;16;4;3;GREEDY;SA01;91c97fd2741a4d37bee13dac06603999;2054;1485;30;473
TR16;16;4;3;GREEDY;SA01;ffa4ead544674c91818312b21bed78df;2054;1485;30;519
TR16;16;4;3;GREEDY;SA01;46ef9861441846eeae623ef20bfb8343;2054;1485;30;142
TR16;16;4;3;GREEDY;SA01;70e7b16be60f4b5e881f6510977f1d01;2054;1485;30;482
TR16;16;4;3;GREEDY;SA01;429dce6fa6b64dbc8bedddfe7fe954eb;2054;1485;30;461
TR16;16;4;3;GREEDY;SA01;e4d56f42a67444d39ec3b65a9e937b08;2054;1485;30;490
TR16;16;4;3;GREEDY;SA01;10279f93944a42f386365551b8902a98;2054;1485;30;494
TR16;16;4;3;GREEDY;SA01;d4f29c373436470c970a7dba71ba753f;2054;1485;30;635
TR16;16;4;3;GREEDY;SA01;98bafa3edce04fda82df2545bb6c7331;2054;1485;30;117396
TR16;16;4;3;GREEDY;SA01;c4478e6ea2a3466a9aacdf769aa23870;2054;1485;30;547
TR16;16;4;3;GREEDY_RND;SA01;4cab8e3bded64ffda53f0fb67f54ae21;2138;1485;30;112152
TR16;16;4;3;GREEDY_RND;SA01;503008af38ab46a6a63b7c467e90d7cd;2370;1485;30;363
TR16;16;4;3;GREEDY_RND;SA01;7d52d92a21a849c496fea0d12778f077;2370;1485;30;177156
TR16;16;4;3;GREEDY_RND;SA01;ac5fd06e741a4cfd850231e1e38ee42c;2246;1485;30;110267
TR16;16;4;3;GREEDY_RND;SA01;f2b919af38764909be7addfded089f9d;2437;1485;30;192665
TR16;16;4;3;GREEDY_RND;SA01;6069c45539eb4e2495c32011577b707b;2173;1485;30;168688
TR16;16;4;3;GREEDY_RND;SA01;b8ace0ce6c854fbb9c74224ecc2592b1;2437;1485;30;194
TR16;16;4;3;GREEDY_RND;SA01;ce290d2390a6468f8c25fa70510ad86a;2437;1485;30;127188
TR16;16;4;3;GREEDY_RND;SA01;40d4c19353f14e208ef9f8922f122216;2258;1485;30;369
TR16;16;4;3;GREEDY_RND;SA01;735ddd76c6fc43c183da250125cb8209;2118;1485;30;134806
TR16;16;4;3;RND_GREEDY;SA01;7d99a2920f3e46a096f06cdb21e41189;2683;1485;30;262
TR16;16;4;3;RND_GREEDY;SA01;213890af86d944a994e3e759d4784e94;2133;1485;30;158768
TR16;16;4;3;RND_GREEDY;SA01;e8d0c6ba31074fc7818a886916279c18;2905;1485;30;390
TR16;16;4;3;RND_GREEDY;SA01;226ff472196346f588367cb71829a6a1;3121;1485;30;145100
TR16;16;4;3;RND_GREEDY;SA01;e5099a6566a149fd936f1d10d5eb5061;2416;1485;30;168922
TR16;16;4;3;RND_GREEDY;SA01;17c8d6cb870c49668612e79431f6a854;3056;1485;30;302
TR16;16;4;3;RND_GREEDY;SA01;1b5f874fbf9642168359b4b409fcc9e0;2272;1485;30;110036
TR16;16;4;3;RND_GREEDY;SA01;30a0232755934f928c5b6b0eb2666d84;2691;1485;30;62392
TR16;16;4;3;RND_GREEDY;SA01;508bd5f8bc764d9fa4c7638b1d43560f;3235;1485;30;146283
TR16;16;4;3;RND_GREEDY;SA01;1598754e815148f1974cf5497f740d9f;2182;1485;30;166601
TR16;16;4;3;PROB;SA01;353454b467844d98a316effab0911a57;3688;1485;30;474
TR16;16;4;3;PROB;SA01;80efb9b849d249c490c74591e39393aa;3280;1485;30;124194
TR16;16;4;3;PROB;SA01;8c6a81d0ec2e4336a474e2ebae5240f8;3193;1485;30;136755
TR16;16;4;3;PROB;SA01;1c6ff0975cee4fd6baa29a1a41b5a165;3193;1485;30;139687
TR16;16;4;3;PROB;SA01;4957af0a04fd43218e22c7e9d261f8f9;3295;1485;30;582
TR16;16;4;3;PROB;SA01;20c9214661e642bd93fe565278f2b771;3369;1485;30;122699
TR16;16;4;3;PROB;SA01;e91f1b5d10d54653a63c63c61856abe2;2914;1485;30;124001
TR16;16;4;3;PROB;SA01;fa1b25bd19b644038a50171079adecf4;3193;1485;30;150485
TR16;16;4;3;PROB;SA01;4b55735dc542403791aadf62058d7820;3295;1485;30;172802
TR16;16;4;3;PROB;SA01;92b7613b70114c5ba86f514120c7dc66;3688;1485;30;3605
TR16;16;4;3;GREEDY_GRB;SA01;c0646a232c1c4638bf5d8ac7f6ff82a2;1574;1485;30;125
TR16;16;4;3;GREEDY_GRB;SA01;193deefe5752421aac3828e042f679da;1574;1485;30;100
TR16;16;4;3;GREEDY_GRB;SA01;28cb584257dd4fd892657933dd5100e8;1574;1485;30;118
TR16;16;4;3;GREEDY_GRB;SA01;8f90db113a3e4772bc1181e822265cc0;1574;1485;30;101
TR16;16;4;3;GREEDY_GRB;SA01;cc1b626a1c1847f3a195cc45ec15f957;1574;1485;30;150
TR16;16;4;3;GREEDY_GRB;SA01;51fcaae903b64c9881ecab6d7a883c15;1574;1485;30;96
TR16;16;4;3;GREEDY_GRB;SA01;3a01c9f014164d6480a925b017a0052a;1574;1485;30;130
TR16;16;4;3;GREEDY_GRB;SA01;ee1f86f0301143f5bf5061426fc21c45;1574;1485;30;154
TR16;16;4;3;GREEDY_GRB;SA01;67fa6e1ef32b432b83ac107bdbc88dad;1574;1485;30;75
TR16;16;4;3;GREEDY_GRB;SA01;daf9d8d46bce423b955922a14c204967;1574;1485;30;94
TR16;16;4;3;GRB;SA01;8029617dc28445ee8c96024760e0d2b4;2400;1485;30;371
TR16;16;4;3;GRB;SA01;5ec5fb3092294192b625288fce257908;2400;1485;30;360
TR16;16;4;3;GRB;SA01;a94d5644dc5140d79100a3b1a7c1ba79;2400;1485;30;392
TR16;16;4;3;GRB;SA01;8d302d22a8d2454f98955d4a5aa79e8a;2400;1485;30;328
TR16;16;4;3;GRB;SA01;b97f6ef7bd814e3da138a4a5ff0bed1f;2400;1485;30;446
TR16;16;4;3;GRB;SA01;e554bc09e29f4e06b766794311820379;2400;1485;30;336
TR16;16;4;3;GRB;SA01;a87dbbe47b4c45ffa692ad73b816060a;2400;1485;30;439
TR16;16;4;3;GRB;SA01;dc95be5360634c2c9578b8cd084e4ba5;2400;1485;30;408
TR16;16;4;3;GRB;SA01;003e65cd3ab7483980a877a0b078044f;2400;1485;30;340
TR16;16;4;3;GRB;SA01;a3b50f5906c54cda99555f11c7c2bb3a;2400;1485;30;146537
TR16;16;5;1;RND;SA01;7af8982913b84b3db909b9adaa6188a8;5937;2213;30;126980
TR16;16;5;1;RND;SA01;9539908f96734226985f99c3ac95e931;6464;2200;30;80164
TR16;16;5;1;RND;SA01;3d03d3982f8440ffbd1a96a91eaa85cb;6870;2200;30;67955
TR16;16;5;1;RND;SA01;f31e8c83595d4022939bad7bfb21d2fd;7006;2200;30;94467
TR16;16;5;1;RND;SA01;f3eab3ec14bf419098357bb6cf659af9;8670;2200;30;72539
TR16;16;5;1;RND;SA01;998d90a6dd6b4177aeef5ed2dfcf1cda;7023;2267;30;64749
TR16;16;5;1;RND;SA01;40a2f2a651aa47d6af5c4d509205f4de;8138;2200;30;106349
TR16;16;5;1;RND;SA01;34593bd1513f497f804a9172cef6d2b0;6886;2200;30;74534
TR16;16;5;1;RND;SA01;60d37680486d4f3aab0eca0d1f55ae85;8851;2213;30;68245
TR16;16;5;1;RND;SA01;db8821d3cdf344d1aee8f7e88524748e;6948;2200;30;74162
TR16;16;5;1;GREEDY;SA01;17dee5940a7948edafa66da7284c4d1c;5814;2213;30;140260
TR16;16;5;1;GREEDY;SA01;27ccd4af907540cba3cd90f1c858166d;3314;2200;30;99856
TR16;16;5;1;GREEDY;SA01;9459a058ce494a9693935f1b1c636953;6047;2165;30;115612
TR16;16;5;1;GREEDY;SA01;f2166ba3064f4300bf0a180ee6f5b09e;4613;2213;30;121789
TR16;16;5;1;GREEDY;SA01;9c0df131c3a0431b94cf2d6840436a20;5814;2218;30;54002
TR16;16;5;1;GREEDY;SA01;6994f7941eb64b1bb93ed4398b0da659;4532;2200;30;81240
TR16;16;5;1;GREEDY;SA01;f2f586e75dd74aa5b271873251fb3133;4753;2267;30;78279
TR16;16;5;1;GREEDY;SA01;2a2342a8fc9944b7bc2d23cb2906b9a8;2881;2200;30;75888
TR16;16;5;1;GREEDY;SA01;ce27e2e7efc74c1aa3d2ef46f78da44e;5114;2165;30;126910
TR16;16;5;1;GREEDY;SA01;e89defde83ea4766b2383aa9e37c1f16;4559;2165;30;98306
TR16;16;5;1;GREEDY_RND;SA01;625e861794ef453687d57dd78c3da4ed;7602;2200;30;92864
TR16;16;5;1;GREEDY_RND;SA01;eee12bb693e243d1877373036f7b03f6;5342;2200;30;89171
TR16;16;5;1;GREEDY_RND;SA01;29cc7c2f08f54f52877d6cf77af49c32;6226;2213;30;88286
TR16;16;5;1;GREEDY_RND;SA01;cc7ca24f3704464983bd26805a195ee5;6643;2200;30;70913
TR16;16;5;1;GREEDY_RND;SA01;46da9ba52f984c15b7e50d413a4d3327;5967;2200;30;58251
TR16;16;5;1;GREEDY_RND;SA01;c9611d714c0846ae9dcc6ef5d344c89c;5460;2200;30;77589
TR16;16;5;1;GREEDY_RND;SA01;4eb956dc136a45e9bfb6a6cc3a225ab0;7450;2200;30;118933
TR16;16;5;1;GREEDY_RND;SA01;8f2de55d4f7340a09b3b944b473f7b28;7584;2165;30;93776
TR16;16;5;1;GREEDY_RND;SA01;3d6d8a2d880a4fe296c6459e3665c745;6710;2213;30;82628
TR16;16;5;1;GREEDY_RND;SA01;90923c2226d54eef81f9eb0343473479;6804;2236;30;73941
TR16;16;5;1;RND_GREEDY;SA01;de2d595fc3924e1399bd797753bc4477;4702;2200;30;59863
TR16;16;5;1;RND_GREEDY;SA01;882d3fdeb6374d37b659fa85736fe528;3963;2200;30;68716
TR16;16;5;1;RND_GREEDY;SA01;033e959181af43b8b1601faf4907f709;4929;2246;30;55063
TR16;16;5;1;RND_GREEDY;SA01;cc9244c543b74e8eb90c56f17803de3a;5445;2200;30;60645
TR16;16;5;1;RND_GREEDY;SA01;83e57d5aaeaa4b37a479879d7817d987;3717;2213;30;75831
TR16;16;5;1;RND_GREEDY;SA01;c8aac928a9414672ab53f6a1b094aa35;4486;2213;30;125852
TR16;16;5;1;RND_GREEDY;SA01;76d8c4d6c7f84ee88a0bd218fc240522;3518;2200;30;73930
TR16;16;5;1;RND_GREEDY;SA01;1ecc1d7e4c3742baa9aa1d8626d38693;5347;2165;30;141338
TR16;16;5;1;RND_GREEDY;SA01;5f0ef6dd8dc14422ad45c0304bc29f4c;5988;2165;30;106783
TR16;16;5;1;RND_GREEDY;SA01;8741b051cd5d4d01b362f3aa81d584d5;5265;2252;30;76230
TR16;16;5;1;PROB;SA01;77f030ca3ca54eaaa3d532e23639597a;5029;2200;30;83641
TR16;16;5;1;PROB;SA01;951cc7d18e8942ecb4de870de9a66514;5748;2200;30;76406
TR16;16;5;1;PROB;SA01;2d1a6f3320664c5b9155518007cd1147;8315;2200;30;89317
TR16;16;5;1;PROB;SA01;7ff17ddcc56b4e3f8673cdb1b5fa415d;7136;2218;30;70788
TR16;16;5;1;PROB;SA01;cf644ce1f0a14a65a279165bb6df0428;5966;2200;30;70834
TR16;16;5;1;PROB;SA01;a247df01604047958c8fb43aeafbabc0;7285;2239;30;65554
TR16;16;5;1;PROB;SA01;2d5cc665dcb8426e8e18ac208591b8ac;5919;2200;30;89175
TR16;16;5;1;PROB;SA01;ccd128fa7f8a415b96fee82b76f54d1f;7859;2213;30;118977
TR16;16;5;1;PROB;SA01;2709ce71564f42808ddb94adc05708b7;6622;2165;30;126185
TR16;16;5;1;PROB;SA01;ecf8430d57db43a78cd41dfc428e61da;5826;2165;30;137462
TR16;16;5;1;GREEDY_GRB;SA01;e64bebe4ad3f45f5bb37059555965aa6;3664;2200;30;70560
TR16;16;5;1;GREEDY_GRB;SA01;8897db4a01334517b6e3b1748574025d;3664;2200;30;89808
TR16;16;5;1;GREEDY_GRB;SA01;3896db3b41fe4c5eb43a332baab632b6;3664;2200;30;92193
TR16;16;5;1;GREEDY_GRB;SA01;e2af2bdcabd64250a31bacb5cb800c2e;3664;2213;30;66545
TR16;16;5;1;GREEDY_GRB;SA01;3f37e8ef21b14cb89d00f52eba192893;3664;2200;30;70895
TR16;16;5;1;GREEDY_GRB;SA01;afd282e693c84ae0a08aef9fa00790e6;3664;2213;30;128324
TR16;16;5;1;GREEDY_GRB;SA01;e192528b7bea4d23a067a1a50648f0fd;3664;2200;30;83327
TR16;16;5;1;GREEDY_GRB;SA01;79c6de1b620447e0844d4a3a579c0d5d;3664;2200;30;81615
TR16;16;5;1;GREEDY_GRB;SA01;17d9da7126b44219ad3038d8de0f404b;3664;2165;30;73204
TR16;16;5;1;GREEDY_GRB;SA01;a5bba56e1fd54379b58d3fcc484ff825;3664;2200;30;76398
TR16;16;5;1;GRB;SA01;5b4f513fa0d348d08f135077a22e9dac;3093;2213;30;106116
TR16;16;5;1;GRB;SA01;ab5ae63fd6614fbf93bb886a0e9011a1;3093;2165;30;60416
TR16;16;5;1;GRB;SA01;36db94bd822345d6bc52a3a6e7c87e34;3093;2200;30;87775
TR16;16;5;1;GRB;SA01;6b98a2c8d6e746a786b19907aceb8497;3093;2200;30;76180
TR16;16;5;1;GRB;SA01;6e10a87e2d524009a64c3776c054bd65;3093;2165;30;96966
TR16;16;5;1;GRB;SA01;c85d1e1b3c544d99bfe3b2a340f3bc86;3093;2200;30;133211
TR16;16;5;1;GRB;SA01;021ecaa536824ad384610d9d9cf2e6bf;3093;2200;30;132757
TR16;16;5;1;GRB;SA01;1828429669a1410e9682efd9518c08df;3093;2246;30;144525
TR16;16;5;1;GRB;SA01;7150825b28d14e1983b9f4d62c7c1eb2;3093;2200;30;66161
TR16;16;5;1;GRB;SA01;ea79c921899147d483923272a05e7320;3093;2200;30;103139
TR16;16;5;2;RND;SA01;77ed9fa80cc144b69383f443ae64b42e;3698;1521;30;130928
TR16;16;5;2;RND;SA01;d9d286f7d4bb4489a49eea249a9eb7e2;4828;1521;30;236490
TR16;16;5;2;RND;SA01;5e71ec44b52645429af158ce252346d3;4277;1521;30;175205
TR16;16;5;2;RND;SA01;a0059ec1e28745c393fa2226f15d03d9;4170;1521;30;178486
TR16;16;5;2;RND;SA01;253cd0b216024f8987d0f3cf68fdeed5;4870;1605;30;152972
TR16;16;5;2;RND;SA01;91c85384b25045748988977af42799cc;4433;1521;30;157029
TR16;16;5;2;RND;SA01;44b09c6a7c8c440485728568cda7971e;3482;1521;30;157027
TR16;16;5;2;RND;SA01;e5728419a119443285a4d8683acb0f79;5094;1521;30;162830
TR16;16;5;2;RND;SA01;282f6a1a08644b19b583536a189a2c32;4807;1628;30;319808
TR16;16;5;2;RND;SA01;9905711d69634fdba96d52aa49a2bd30;3281;1521;30;236
TR16;16;5;2;GREEDY;SA01;9d80a8cb2c7943868d35f6a89235f98a;2543;1521;30;222
TR16;16;5;2;GREEDY;SA01;945867dc34f44701a4556b293e6c1b55;2543;1521;30;167466
TR16;16;5;2;GREEDY;SA01;2c5de9351257435ba03fa7ce2717198a;2241;1521;30;125
TR16;16;5;2;GREEDY;SA01;fcde469c439849bb86f21cf0beee427c;2241;1521;30;98
TR16;16;5;2;GREEDY;SA01;803bebcd13b947419f62303d32ad835f;2566;1605;30;150371
TR16;16;5;2;GREEDY;SA01;e0dd2efe0b10407e88b8caab1a3534c3;2543;1628;30;181979
TR16;16;5;2;GREEDY;SA01;1e95f7065d5040f8bac0580f0498e6c5;2543;1521;30;135322
TR16;16;5;2;GREEDY;SA01;5e1c02a491f542fb8ebbe1210f4a3ed2;2566;1521;30;190833
TR16;16;5;2;GREEDY;SA01;9326a23d0165426aa7840bf178c0cb05;2241;1521;30;119
TR16;16;5;2;GREEDY;SA01;9e2921141a804a5b9738ac673de675ef;2241;1521;30;115
TR16;16;5;2;GREEDY_RND;SA01;5888b49edc3b4ba4b1cf04b24c13217c;2483;1521;30;184297
TR16;16;5;2;GREEDY_RND;SA01;225aee5e94884f16bf331e7a47a52e24;3697;1521;30;201878
TR16;16;5;2;GREEDY_RND;SA01;3635ad97bcf24d3ea467022205155b18;2641;1628;30;179847
TR16;16;5;2;GREEDY_RND;SA01;58dbed145bec4cc8b6e1938058fdbbe3;3476;1521;30;183852
TR16;16;5;2;GREEDY_RND;SA01;2bd98a6b62304da5822a9ecf69a5f05b;2627;1628;30;189083
TR16;16;5;2;GREEDY_RND;SA01;487886e6ec89445b8b67e4ae22df4d3b;3554;1521;30;155684
TR16;16;5;2;GREEDY_RND;SA01;09cfffc50fa446768fc8650655a6b141;2914;1521;30;164725
TR16;16;5;2;GREEDY_RND;SA01;7fba4ae86f5f4f89963e4e4ddf75157b;3061;1521;30;118539
TR16;16;5;2;GREEDY_RND;SA01;6c42d20cb76947dcb877311e1dbac66e;3001;1521;30;160450
TR16;16;5;2;GREEDY_RND;SA01;0ec87132c9454dd3b67e48843534ddac;2376;1521;30;188463
TR16;16;5;2;RND_GREEDY;SA01;427390eee8d04882a94dcf1596eead2d;2407;1628;30;182783
TR16;16;5;2;RND_GREEDY;SA01;576bbabf80bc43a69c3073ef5ce2d6ff;2029;1521;30;161085
